557 0 0 0 0 0 0 0 0 
559 0 0 0 0 0 0 0 0 
561 0 0 0 0 0 0 0 0 
563 0 0 0 0 0 0 0 0 
565 0 0 0 0 0 0 0 0 
567 0 0 0 0 0 0 0 0 
569 0 0 0 0 0 0 0 0 
571 0 0 0 0 0 0 0 0 
573 0 0 0 0 0 0 0 0 
575 0 0 0 0 0 0 0 0 
601 0 0 0 0 0 0 0 0 
603 0 0 0 0 0 0 0 0 
605 0 0 0 0 0 0 0 0 
607 0 0 0 0 0 0 0 0 
609 0 0 0 0 0 0 0 0 
611 0 0 0 0 0 0 0 0 
613 0 0 0 0 0 0 0 0 
615 0 0 0 0 0 0 0 0 
617 0 0 0 0 0 0 0 0 
619 0 0 0 0 0 0 0 0 
621 0 0 0 0 0 0 0 0 
623 0 0 0 0 0 0 0 0 
625 0 0 0 0 0 0 0 0 
651 0 0 0 0 0 0 0 0 
653 0 0 0 0 0 0 0 0 
655 0 0 0 0 0 0 0 0 
657 0 0 0 0 0 0 0 0 
659 0 0 0 0 0 0 0 0 
661 0 0 0 0 0 0 0 0 
663 0 0 0 0 0 0 0 0 
665 0 0 0 0 0 0 0 0 
667 0 0 0 0 0 0 0 0 
669 0 0 0 0 0 0 0 0 
671 0 0 0 0 0 0 0 0 
673 0 0 0 0 0 0 0 0 
675 0 0 0 0 0 0 0 0 
701 0 0 0 0 0 0 0 0 
703 0 0 0 0 0 0 0 0 
705 0 0 0 0 0 0 0 0 
707 0 0 0 0 0 0 0 0 
709 0 0 0 0 0 0 0 0 
711 0 0 0 0 0 0 0 0 
713 0 0 0 0 0 0 0 0 
715 0 0 0 0 0 0 0 0 
717 0 0 0 0 0 0 0 0 
719 0 0 0 0 0 0 0 0 
721 0 0 0 0 0 0 0 0 
723 0 0 0 0 0 0 0 0 
725 0 0 0 0 0 0 0 0 
751 0 0 0 0 0 0 0 0 
753 0 0 0 0 0 0 0 0 
755 0 0 0 0 0 0 0 0 
757 0 0 0 0 0 0 0 0 
759 0 0 0 0 0 0 0 0 
761 0 0 0 0 0 0 0 0 
763 0 0 0 0 0 0 0 0 
765 0 0 0 0 0 0 0 0 
767 0 0 0 0 0 0 0 0 
769 0 0 0 0 0 0 0 0 
771 0 0 0 0 0 0 0 0 
773 0 0 0 0 0 0 0 0 
775 0 0 0 0 0 0 0 0 
801 0 0 0 0 0 0 0 0 
803 0 0 0 0 0 0 0 0 
805 0 0 0 0 0 0 0 0 
807 0 0 0 0 0 0 0 0 
809 0 0 0 0 0 0 0 0 
811 0 0 0 0 0 0 0 0 
813 0 0 0 0 0 0 0 0 
815 0 0 0 0 0 0 0 0 
817 0 0 0 0 0 0 0 0 
819 0 0 0 0 0 0 0 0 
821 0 0 0 0 0 0 0 0 
823 0 0 0 0 0 0 0 0 
825 0 0 0 0 0 0 0 0 
851 0 0 0 0 0 0 0 0 
853 0 0 0 0 0 0 0 0 
855 0 0 0 0 0 0 0 0 
857 0 0 0 0 0 0 0 0 
859 0 0 0 0 0 0 0 0 
861 0 0 0 0 0 0 0 0 
863 0 0 0 0 0 0 0 0 
865 0 0 0 0 0 0 0 0 
867 0 0 0 0 0 0 0 0 
869 0 0 0 0 0 0 0 0 
871 0 0 0 0 0 0 0 0 
901 0 0 0 0 0 0 0 0 
903 0 0 0 0 0 0 0 0 
905 0 0 0 0 0 0 0 0 
907 0 0 0 0 0 0 0 0 
909 0 0 0 0 0 0 0 0 
911 0 0 0 0 0 0 0 0 
913 0 0 0 0 0 0 0 0 
915 0 0 0 0 0 0 0 0 
917 0 0 0 0 0 0 0 0 
919 0 0 0 0 0 0 0 0 
925 0 0 0 0 0 0 0 0 
951 0 0 0 0 0 0 0 0 
953 0 0 0 0 0 0 0 0 
955 0 0 0 0 0 0 0 0 
957 0 0 0 0 0 0 0 0 
959 0 0 0 0 0 0 0 0 
961 0 0 0 0 0 0 0 0 
963 0 0 0 0 0 0 0 0 
965 0 0 0 0 0 0 0 0 
967 0 0 0 0 0 0 0 0 
969 0 0 0 0 0 0 0 0 
973 0 0 0 0 0 0 0 0 
975 0 0 0 0 0 0 0 0 
1001 0 0 0 0 0 0 0 0 
1003 0 0 0 0 0 0 0 0 
1005 0 0 0 0 0 0 0 0 
1007 0 0 0 0 0 0 0 0 
1009 0 0 0 0 0 0 0 0 
1011 0 0 0 0 0 0 0 0 
1013 0 0 0 0 0 0 0 0 
1015 0 0 0 0 0 0 0 0 
1017 0 0 0 0 0 0 0 0 
1021 0 0 0 0 0 0 0 0 
1023 0 0 0 0 0 0 0 0 
1025 0 0 0 0 0 0 0 0 
1051 0 0 0 0 0 0 0 0 
1053 0 0 0 0 0 0 0 0 
1055 0 0 0 0 0 0 0 0 
1057 0 0 0 0 0 0 0 0 
1059 0 0 0 0 0 0 0 0 
1061 0 0 0 0 0 0 0 0 
1063 0 0 0 0 0 0 0 0 
1065 0 0 0 0 0 0 0 0 
1067 0 0 0 0 0 0 0 0 
1071 0 0 0 0 0 0 0 0 
1073 0 0 0 0 0 0 0 0 
1075 0 0 0 0 0 0 0 0 
1101 0 0 0 0 0 0 0 0 
1103 0 0 0 0 0 0 0 0 
1105 0 0 0 0 0 0 0 0 
1107 0 0 0 0 0 0 0 0 
1109 0 0 0 0 0 0 0 0 
1111 0 0 0 0 0 0 0 0 
1113 0 0 0 0 0 0 0 0 
1115 0 0 0 0 0 0 0 0 
1117 0 0 0 0 0 0 0 0 
1121 0 0 0 0 0 0 0 0 
1123 0 0 0 0 0 0 0 0 
1125 0 0 0 0 0 0 0 0 
1151 0 0 0 0 0 0 0 0 
1153 0 0 0 0 0 0 0 0 
1155 0 0 0 0 0 0 0 0 
1157 0 0 0 0 0 0 0 0 
1159 0 0 0 0 0 0 0 0 
1161 0 0 0 0 0 0 0 0 
1163 0 0 0 0 0 0 0 0 
1165 0 0 0 0 0 0 0 0 
1167 0 0 0 0 0 0 0 0 
1169 0 0 0 0 0 0 0 0 
1171 0 0 0 0 0 0 0 0 
1173 0 0 0 0 0 0 0 0 
1175 0 0 0 0 0 0 0 0 
1201 0 0 0 0 0 0 0 0 
1203 0 0 0 0 0 0 0 0 
1205 0 0 0 0 0 0 0 0 
1207 0 0 0 0 0 0 0 0 
1209 0 0 0 0 0 0 0 0 
1211 0 0 0 0 0 0 0 0 
1213 0 0 0 0 0 0 0 0 
1215 0 0 0 0 0 0 0 0 
1217 0 0 0 0 0 0 0 0 
1219 0 0 0 0 0 0 0 0 
1221 0 0 0 0 0 0 0 0 
1223 0 0 0 0 0 0 0 0 
1225 0 0 0 0 0 0 0 0 
1251 0 0 0 0 0 0 0 0 
1253 0 0 0 0 0 0 0 0 
1255 0 0 0 0 0 0 0 0 
1257 0 0 0 0 0 0 0 0 
1259 0 0 0 0 0 0 0 0 
1261 0 0 0 0 0 0 0 0 
1263 0 0 0 0 0 0 0 0 
1265 0 0 0 0 0 0 0 0 
1267 0 0 0 0 0 0 0 0 
1269 0 0 0 0 0 0 0 0 
1271 0 0 0 0 0 0 0 0 
1273 0 0 0 0 0 0 0 0 
1275 0 0 0 0 0 0 0 0 
1301 0 0 0 0 0 0 0 0 
1303 0 0 0 0 0 0 0 0 
1305 0 0 0 0 0 0 0 0 
1307 0 0 0 0 0 0 0 0 
1309 0 0 0 0 0 0 0 0 
1311 0 0 0 0 0 0 0 0 
1313 0 0 0 0 0 0 0 0 
1315 0 0 0 0 0 0 0 0 
1317 0 0 0 0 0 0 0 0 
1319 0 0 0 0 0 0 0 0 
1321 0 0 0 0 0 0 0 0 
1323 0 0 0 0 0 0 0 0 
1325 0 0 0 0 0 0 0 0 
1351 0 0 0 0 0 0 0 0 
1353 0 0 0 0 0 0 0 0 
1355 0 0 0 0 0 0 0 0 
1357 0 0 0 0 0 0 0 0 
1359 0 0 0 0 0 0 0 0 
1361 0 0 0 0 0 0 0 0 
1363 0 0 0 0 0 0 0 0 
1365 0 0 0 0 0 0 0 0 
1367 0 0 0 0 0 0 0 0 
1371 0 0 0 0 0 0 0 0 
1373 0 0 0 0 0 0 0 0 
1375 0 0 0 0 0 0 0 0 
1401 0 0 0 0 0 0 0 0 
1403 0 0 0 0 0 0 0 0 
1405 0 0 0 0 0 0 0 0 
1407 0 0 0 0 0 0 0 0 
1409 0 0 0 0 0 0 0 0 
1411 0 0 0 0 0 0 0 0 
1413 0 0 0 0 0 0 0 0 
1415 0 0 0 0 0 0 0 0 
1417 0 0 0 0 0 0 0 0 
1421 0 0 0 0 0 0 0 0 
1423 0 0 0 0 0 0 0 0 
1425 0 0 0 0 0 0 0 0 
1451 0 0 0 0 0 0 0 0 
1453 0 0 0 0 0 0 0 0 
1455 0 0 0 0 0 0 0 0 
1457 0 0 0 0 0 0 0 0 
1459 0 0 0 0 0 0 0 0 
1461 0 0 0 0 0 0 0 0 
1463 0 0 0 0 0 0 0 0 
1465 0 0 0 0 0 0 0 0 
1467 0 0 0 0 0 0 0 0 
1471 0 0 0 0 0 0 0 0 
1473 0 0 0 0 0 0 0 0 
1475 0 0 0 0 0 0 0 0 
1501 0 0 0 0 0 0 0 0 
1503 0 0 0 0 0 0 0 0 
1505 0 0 0 0 0 0 0 0 
1507 0 0 0 0 0 0 0 0 
1509 0 0 0 0 0 0 0 0 
1511 0 0 0 0 0 0 0 0 
1513 0 0 0 0 0 0 0 0 
1515 0 0 0 0 0 0 0 0 
1517 0 0 0 0 0 0 0 0 
1519 0 0 0 0 0 0 0 0 
1523 0 0 0 0 0 0 0 0 
1525 0 0 0 0 0 0 0 0 
1551 0 0 0 0 0 0 0 0 
1553 0 0 0 0 0 0 0 0 
1555 0 0 0 0 0 0 0 0 
1557 0 0 0 0 0 0 0 0 
1559 0 0 0 0 0 0 0 0 
1561 0 0 0 0 0 0 0 0 
1563 0 0 0 0 0 0 0 0 
1565 0 0 0 0 0 0 0 0 
1567 0 0 0 0 0 0 0 0 
1569 0 0 0 0 0 0 0 0 
1575 0 0 0 0 0 0 0 0 
1601 0 0 0 0 0 0 0 0 
1603 0 0 0 0 0 0 0 0 
1605 0 0 0 0 0 0 0 0 
1607 0 0 0 0 0 0 0 0 
1609 0 0 0 0 0 0 0 0 
1611 0 0 0 0 0 0 0 0 
1613 0 0 0 0 0 0 0 0 
1615 0 0 0 0 0 0 0 0 
1617 0 0 0 0 0 0 0 0 
1619 0 0 0 0 0 0 0 0 
1621 0 0 0 0 0 0 0 0 
1651 0 0 0 0 0 0 0 0 
1653 0 0 0 0 0 0 0 0 
1655 0 0 0 0 0 0 0 0 
1657 0 0 0 0 0 0 0 0 
1659 0 0 0 0 0 0 0 0 
1661 0 0 0 0 0 0 0 0 
1663 0 0 0 0 0 0 0 0 
1665 0 0 0 0 0 0 0 0 
1667 0 0 0 0 0 0 0 0 
1669 0 0 0 0 0 0 0 0 
1671 0 0 0 0 0 0 0 0 
1673 0 0 0 0 0 0 0 0 
1675 0 0 0 0 0 0 0 0 
1701 0 0 0 0 0 0 0 0 
1703 0 0 0 0 0 0 0 0 
1705 0 0 0 0 0 0 0 0 
1707 0 0 0 0 0 0 0 0 
1709 0 0 0 0 0 0 0 0 
1711 0 0 0 0 0 0 0 0 
1713 0 0 0 0 0 0 0 0 
1715 0 0 0 0 0 0 0 0 
1717 0 0 0 0 0 0 0 0 
1719 0 0 0 0 0 0 0 0 
1721 0 0 0 0 0 0 0 0 
1723 0 0 0 0 0 0 0 0 
1725 0 0 0 0 0 0 0 0 
1751 0 0 0 0 0 0 0 0 
1753 0 0 0 0 0 0 0 0 
1755 0 0 0 0 0 0 0 0 
1757 0 0 0 0 0 0 0 0 
1759 0 0 0 0 0 0 0 0 
1761 0 0 0 0 0 0 0 0 
1763 0 0 0 0 0 0 0 0 
1765 0 0 0 0 0 0 0 0 
1767 0 0 0 0 0 0 0 0 
1769 0 0 0 0 0 0 0 0 
1771 0 0 0 0 0 0 0 0 
1773 0 0 0 0 0 0 0 0 
1775 0 0 0 0 0 0 0 0 
1801 0 0 0 0 0 0 0 0 
1803 0 0 0 0 0 0 0 0 
1805 0 0 0 0 0 0 0 0 
1807 0 0 0 0 0 0 0 0 
1809 0 0 0 0 0 0 0 0 
1811 0 0 0 0 0 0 0 0 
1813 0 0 0 0 0 0 0 0 
1815 0 0 0 0 0 0 0 0 
1817 0 0 0 0 0 0 0 0 
1819 0 0 0 0 0 0 0 0 
1821 0 0 0 0 0 0 0 0 
1823 0 0 0 0 0 0 0 0 
1825 0 0 0 0 0 0 0 0 
1851 0 0 0 0 0 0 0 0 
1853 0 0 0 0 0 0 0 0 
1855 0 0 0 0 0 0 0 0 
1857 0 0 0 0 0 0 0 0 
1859 0 0 0 0 0 0 0 0 
1861 0 0 0 0 0 0 0 0 
1863 0 0 0 0 0 0 0 0 
1865 0 0 0 0 0 0 0 0 
1867 0 0 0 0 0 0 0 0 
1869 0 0 0 0 0 0 0 0 
1871 0 0 0 0 0 0 0 0 
1873 0 0 0 0 0 0 0 0 
1875 0 0 0 0 0 0 0 0 
1901 0 0 0 0 0 0 0 0 
1903 0 0 0 0 0 0 0 0 
1905 0 0 0 0 0 0 0 0 
1907 0 0 0 0 0 0 0 0 
1909 0 0 0 0 0 0 0 0 
1911 0 0 0 0 0 0 0 0 
1913 0 0 0 0 0 0 0 0 
1915 0 0 0 0 0 0 0 0 
1917 0 0 0 0 0 0 0 0 
1919 0 0 0 0 0 0 0 0 
1921 0 0 0 0 0 0 0 0 
1923 0 0 0 0 0 0 0 0 
1925 0 0 0 0 0 0 0 0 
1951 0 0 0 0 0 0 0 0 
1953 0 0 0 0 0 0 0 0 
1955 0 0 0 0 0 0 0 0 
1957 0 0 0 0 0 0 0 0 
1959 0 0 0 0 0 0 0 0 
1961 0 0 0 0 0 0 0 0 
1963 0 0 0 0 0 0 0 0 
1965 0 0 0 0 0 0 0 0 
1967 0 0 0 0 0 0 0 0 
1969 0 0 0 0 0 0 0 0 
1971 0 0 0 0 0 0 0 0 
1973 0 0 0 0 0 0 0 0 
1975 0 0 0 0 0 0 0 0 
2001 0 0 0 0 0 0 0 0 
2003 0 0 0 0 0 0 0 0 
2005 0 0 0 0 0 0 0 0 
2007 0 0 0 0 0 0 0 0 
2009 0 0 0 0 0 0 0 0 
2011 0 0 0 0 0 0 0 0 
2013 0 0 0 0 0 0 0 0 
2015 0 0 0 0 0 0 0 0 
2017 0 0 0 0 0 0 0 0 
2019 0 0 0 0 0 0 0 0 
2021 0 0 0 0 0 0 0 0 
2023 0 0 0 0 0 0 0 0 
2025 0 0 0 0 0 0 0 0 
2051 0 0 0 0 0 0 0 0 
2053 0 0 0 0 0 0 0 0 
2055 0 0 0 0 0 0 0 0 
2057 0 0 0 0 0 0 0 0 
2059 0 0 0 0 0 0 0 0 
2061 0 0 0 0 0 0 0 0 
2063 0 0 0 0 0 0 0 0 
2065 0 0 0 0 0 0 0 0 
2067 0 0 0 0 0 0 0 0 
2069 0 0 0 0 0 0 0 0 
2071 0 0 0 0 0 0 0 0 
2073 0 0 0 0 0 0 0 0 
2075 0 0 0 0 0 0 0 0 
2101 0 0 0 0 0 0 0 0 
2103 0 0 0 0 0 0 0 0 
2105 0 0 0 0 0 0 0 0 
2107 0 0 0 0 0 0 0 0 
2109 0 0 0 0 0 0 0 0 
2111 0 0 0 0 0 0 0 0 
2113 0 0 0 0 0 0 0 0 
2115 0 0 0 0 0 0 0 0 
2117 0 0 0 0 0 0 0 0 
2119 0 0 0 0 0 0 0 0 
2121 0 0 0 0 0 0 0 0 
2123 0 0 0 0 0 0 0 0 
2125 0 0 0 0 0 0 0 0 
2151 0 0 0 0 0 0 0 0 
2153 0 0 0 0 0 0 0 0 
2155 0 0 0 0 0 0 0 0 
2157 0 0 0 0 0 0 0 0 
2159 0 0 0 0 0 0 0 0 
2161 0 0 0 0 0 0 0 0 
2163 0 0 0 0 0 0 0 0 
2165 0 0 0 0 0 0 0 0 
2167 0 0 0 0 0 0 0 0 
2169 0 0 0 0 0 0 0 0 
2171 0 0 0 0 0 0 0 0 
2173 0 0 0 0 0 0 0 0 
2175 0 0 0 0 0 0 0 0 
2201 0 0 0 0 0 0 0 0 
2203 0 0 0 0 0 0 0 0 
2205 0 0 0 0 0 0 0 0 
2207 0 0 0 0 0 0 0 0 
2209 0 0 0 0 0 0 0 0 
2211 0 0 0 0 0 0 0 0 
2213 0 0 0 0 0 0 0 0 
2215 0 0 0 0 0 0 0 0 
2217 0 0 0 0 0 0 0 0 
2219 0 0 0 0 0 0 0 0 
2221 0 0 0 0 0 0 0 0 
2223 0 0 0 0 0 0 0 0 
2225 0 0 0 0 0 0 0 0 
2251 0 0 0 0 0 0 0 0 
2253 0 0 0 0 0 0 0 0 
2255 0 0 0 0 0 0 0 0 
2257 0 0 0 0 0 0 0 0 
2259 0 0 0 0 0 0 0 0 
2261 0 0 0 0 0 0 0 0 
2263 0 0 0 0 0 0 0 0 
2265 0 0 0 0 0 0 0 0 
2267 0 0 0 0 0 0 0 0 
2269 0 0 0 0 0 0 0 0 
2271 0 0 0 0 0 0 0 0 
2273 0 0 0 0 0 0 0 0 
2275 0 0 0 0 0 0 0 0 
2301 0 0 0 0 0 0 0 0 
2303 0 0 0 0 0 0 0 0 
2305 0 0 0 0 0 0 0 0 
2307 0 0 0 0 0 0 0 0 
2309 0 0 0 0 0 0 0 0 
2311 0 0 0 0 0 0 0 0 
2313 0 0 0 0 0 0 0 0 
2315 0 0 0 0 0 0 0 0 
2317 0 0 0 0 0 0 0 0 
2319 0 0 0 0 0 0 0 0 
2321 0 0 0 0 0 0 0 0 
2323 0 0 0 0 0 0 0 0 
2325 0 0 0 0 0 0 0 0 
2351 0 0 0 0 0 0 0 0 
2353 0 0 0 0 0 0 0 0 
2355 0 0 0 0 0 0 0 0 
2357 0 0 0 0 0 0 0 0 
2359 0 0 0 0 0 0 0 0 
2361 0 0 0 0 0 0 0 0 
2363 0 0 0 0 0 0 0 0 
2365 0 0 0 0 0 0 0 0 
2367 0 0 0 0 0 0 0 0 
2369 0 0 0 0 0 0 0 0 
2371 0 0 0 0 0 0 0 0 
2373 0 0 0 0 0 0 0 0 
2375 0 0 0 0 0 0 0 0 
2401 0 0 0 0 0 0 0 0 
2403 0 0 0 0 0 0 0 0 
2405 0 0 0 0 0 0 0 0 
2407 0 0 0 0 0 0 0 0 
2409 0 0 0 0 0 0 0 0 
2411 0 0 0 0 0 0 0 0 
2413 0 0 0 0 0 0 0 0 
2415 0 0 0 0 0 0 0 0 
2417 0 0 0 0 0 0 0 0 
2419 0 0 0 0 0 0 0 0 
2421 0 0 0 0 0 0 0 0 
2423 0 0 0 0 0 0 0 0 
2425 0 0 0 0 0 0 0 0 
2451 0 0 0 0 0 0 0 0 
2453 0 0 0 0 0 0 0 0 
2455 0 0 0 0 0 0 0 0 
2457 0 0 0 0 0 0 0 0 
2459 0 0 0 0 0 0 0 0 
2461 0 0 0 0 0 0 0 0 
2463 0 0 0 0 0 0 0 0 
2465 0 0 0 0 0 0 0 0 
2467 0 0 0 0 0 0 0 0 
2469 0 0 0 0 0 0 0 0 
2471 0 0 0 0 0 0 0 0 
2473 0 0 0 0 0 0 0 0 
2475 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 
4 0 0 0 0 0 0 0 0 
6 0 0 0 0 0 0 0 0 
8 0 0 0 0 0 0 0 0 
10 0 0 0 0 0 0 0 0 
12 0 0 0 0 0 0 0 0 
14 0 0 0 0 0 0 0 0 
16 0 0 0 0 0 0 0 0 
18 0 0 0 0 0 0 0 0 
20 0 0 0 0 0 0 0 0 
22 0 0 0 0 0 0 0 0 
24 0 0 0 0 0 0 0 0 
52 0 0 0 0 0 0 0 0 
54 0 0 0 0 0 0 0 0 
56 0 0 0 0 0 0 0 0 
58 0 0 0 0 0 0 0 0 
60 0 0 0 0 0 0 0 0 
62 0 0 0 0 0 0 0 0 
64 0 0 0 0 0 0 0 0 
66 0 0 0 0 0 0 0 0 
68 0 0 0 0 0 0 0 0 
70 0 0 0 0 0 0 0 0 
72 0 0 0 0 0 0 0 0 
74 0 0 0 0 0 0 0 0 
102 0 0 0 0 0 0 0 0 
104 0 0 0 0 0 0 0 0 
106 0 0 0 0 0 0 0 0 
108 0 0 0 0 0 0 0 0 
110 0 0 0 0 0 0 0 0 
112 0 0 0 0 0 0 0 0 
114 0 0 0 0 0 0 0 0 
116 0 0 0 0 0 0 0 0 
118 0 0 0 0 0 0 0 0 
120 0 0 0 0 0 0 0 0 
122 0 0 0 0 0 0 0 0 
124 0 0 0 0 0 0 0 0 
152 0 0 0 0 0 0 0 0 
154 0 0 0 0 0 0 0 0 
156 0 0 0 0 0 0 0 0 
158 0 0 0 0 0 0 0 0 
160 0 0 0 0 0 0 0 0 
162 0 0 0 0 0 0 0 0 
164 0 0 0 0 0 0 0 0 
166 0 0 0 0 0 0 0 0 
168 0 0 0 0 0 0 0 0 
170 0 0 0 0 0 0 0 0 
172 0 0 0 0 0 0 0 0 
174 0 0 0 0 0 0 0 0 
202 0 0 0 0 0 0 0 0 
204 0 0 0 0 0 0 0 0 
206 0 0 0 0 0 0 0 0 
208 0 0 0 0 0 0 0 0 
210 0 0 0 0 0 0 0 0 
212 0 0 0 0 0 0 0 0 
214 0 0 0 0 0 0 0 0 
216 0 0 0 0 0 0 0 0 
218 0 0 0 0 0 0 0 0 
220 0 0 0 0 0 0 0 0 
222 0 0 0 0 0 0 0 0 
224 0 0 0 0 0 0 0 0 
252 0 0 0 0 0 0 0 0 
254 0 0 0 0 0 0 0 0 
256 0 0 0 0 0 0 0 0 
258 0 0 0 0 0 0 0 0 
260 0 0 0 0 0 0 0 0 
262 0 0 0 0 0 0 0 0 
264 0 0 0 0 0 0 0 0 
266 0 0 0 0 0 0 0 0 
268 0 0 0 0 0 0 0 0 
270 0 0 0 0 0 0 0 0 
272 0 0 0 0 0 0 0 0 
274 0 0 0 0 0 0 0 0 
302 0 0 0 0 0 0 0 0 
304 0 0 0 0 0 0 0 0 
306 0 0 0 0 0 0 0 0 
